timestamp,ip,method,url,status,size,user_agent,label,attack_type
2026-07-04T03:51:33.575428,192.168.1.131,GET,/dvwa/vulnerabilities/sqli/?id=id=7&Submit=Submit,304,3222,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T03:52:37.575428,192.168.1.135,GET,/dvwa/setup.php,200,738,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T03:53:21.575428,192.168.1.125,GET,/dvwa/login.php,200,3554,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T03:54:39.575428,192.168.1.104,GET,/dvwa/vulnerabilities/sqli/?id=id=12&Submit=Submit,200,3886,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T03:55:43.575428,192.168.1.133,GET,/dvwa/instructions.php,304,1690,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,Normal,None
2026-07-04T03:56:04.575428,192.168.1.127,GET,/dvwa/security.php,304,1453,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T03:56:47.575428,192.168.1.110,GET,/dvwa/vulnerabilities/sqli/?id=id=12&Submit=Submit,200,3034,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T03:57:58.575428,192.168.1.118,GET,/dvwa/about.php,200,2448,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T03:58:19.575428,192.168.1.119,GET,/dvwa/login.php,302,1581,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T03:59:39.575428,192.168.1.137,GET,/dvwa/instructions.php,302,2965,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T04:00:56.575428,192.168.1.102,GET,/dvwa/security.php,200,2368,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T04:02:24.575428,192.168.1.113,GET,/dvwa/setup.php,302,448,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T04:03:32.575428,192.168.1.134,GET,/dvwa/css/main.css,200,4156,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,Normal,None
2026-07-04T04:04:08.575428,192.168.1.125,GET,/dvwa/vulnerabilities/xss_s/?name=John,302,690,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,Normal,None
2026-07-04T04:04:33.575428,192.168.1.128,GET,/dvwa/vulnerabilities/xss_s/?name=Priya,200,2986,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T04:05:55.575428,192.168.1.109,GET,/dvwa/js/dvwaPage.js,200,3029,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,Normal,None
2026-07-04T04:06:51.575428,192.168.1.108,GET,/dvwa/login.php,304,1069,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,Normal,None
2026-07-04T04:07:36.575428,192.168.1.115,GET,/dvwa/security.php,200,3883,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T04:08:12.575428,192.168.1.109,GET,/dvwa/index.php,200,3346,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T04:09:35.575428,192.168.1.126,GET,/dvwa/instructions.php,200,2761,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T04:10:04.575428,192.168.1.110,GET,/dvwa/login.php,200,4285,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T04:10:48.575428,192.168.1.131,GET,/dvwa/security.php,200,4340,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T04:11:51.575428,192.168.1.115,GET,/dvwa/setup.php,200,598,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T04:12:02.575428,192.168.1.118,GET,/dvwa/setup.php,302,4055,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T04:12:43.575428,192.168.1.134,GET,/dvwa/security.php,200,1297,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T04:13:21.575428,192.168.1.123,GET,/dvwa/vulnerabilities/sqli/?id=1&Submit=Submit,200,619,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T04:14:38.575428,192.168.1.135,GET,/dvwa/vulnerabilities/sqli/?id=id=7&Submit=Submit,200,802,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T04:15:32.575428,192.168.1.132,GET,/dvwa/login.php,200,1173,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T04:15:53.575428,192.168.1.106,GET,/dvwa/vulnerabilities/sqli/?id=3&Submit=Submit,304,3195,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T04:16:16.575428,192.168.1.112,GET,/dvwa/login.php,200,571,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T04:16:25.575428,192.168.1.108,GET,/dvwa/vulnerabilities/xss_s/?name=Guest123,200,1420,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,Normal,None
2026-07-04T04:17:47.575428,192.168.1.132,GET,/dvwa/vulnerabilities/sqli/?id=id=7&Submit=Submit,200,1531,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T04:18:42.575428,192.168.1.139,GET,/dvwa/setup.php,200,4355,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,Normal,None
2026-07-04T04:19:52.575428,192.168.1.134,GET,/dvwa/js/dvwaPage.js,304,2655,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T04:20:57.575428,192.168.1.101,GET,/dvwa/vulnerabilities/sqli/?id=id=12&Submit=Submit,200,3612,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,Normal,None
2026-07-04T04:22:16.575428,192.168.1.119,GET,/dvwa/setup.php,200,2375,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T04:23:44.575428,192.168.1.137,GET,/dvwa/js/dvwaPage.js,200,4135,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T04:24:10.575428,192.168.1.133,GET,/dvwa/instructions.php,302,2184,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T04:24:19.575428,192.168.1.136,GET,/dvwa/vulnerabilities/view_source.php,200,3812,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T04:25:04.575428,192.168.1.126,GET,/dvwa/vulnerabilities/xss_r/?name=Guest123,200,3561,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T04:26:13.575428,192.168.1.139,GET,/dvwa/js/dvwaPage.js,302,710,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T04:26:35.575428,192.168.1.133,GET,/dvwa/login.php,200,4118,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T04:27:47.575428,192.168.1.124,GET,/dvwa/instructions.php,200,3004,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,Normal,None
2026-07-04T04:29:01.575428,192.168.1.122,GET,/dvwa/setup.php,200,1775,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,Normal,None
2026-07-04T04:29:37.575428,192.168.1.117,GET,/dvwa/vulnerabilities/view_source.php,200,2567,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,Normal,None
2026-07-04T04:30:08.575428,192.168.1.131,GET,/dvwa/vulnerabilities/xss_s/?name=Priya,304,2440,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,Normal,None
2026-07-04T04:30:49.575428,192.168.1.107,GET,/dvwa/vulnerabilities/xss_r/?name=Priya,200,2579,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T04:30:59.575428,192.168.1.118,GET,/dvwa/vulnerabilities/sqli/?id=5&Submit=Submit,302,2300,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T04:32:05.575428,192.168.1.113,GET,/dvwa/login.php,200,2425,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T04:32:27.575428,192.168.1.106,GET,/dvwa/vulnerabilities/view_source.php,200,2048,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T04:33:53.575428,192.168.1.114,GET,/dvwa/security.php,200,2905,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T04:34:58.575428,192.168.1.106,GET,/dvwa/index.php,304,1493,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T04:35:55.575428,192.168.1.130,GET,/dvwa/css/main.css,200,2553,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T04:36:41.575428,192.168.1.118,GET,/dvwa/security.php,302,2102,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T04:37:54.575428,192.168.1.102,GET,/dvwa/vulnerabilities/xss_r/?name=John,200,3452,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T04:39:02.575428,192.168.1.111,GET,/dvwa/index.php,200,2644,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,Normal,None
2026-07-04T04:40:19.575428,192.168.1.138,GET,/dvwa/vulnerabilities/sqli/?id=3&Submit=Submit,200,4495,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T04:41:27.575428,192.168.1.108,GET,/dvwa/about.php,200,1122,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T04:42:14.575428,192.168.1.110,GET,/dvwa/css/main.css,200,1725,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T04:42:20.575428,192.168.1.121,GET,/dvwa/setup.php,302,1782,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,Normal,None
2026-07-04T04:42:47.575428,192.168.1.139,GET,/dvwa/vulnerabilities/xss_r/?name=Guest123,200,910,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T04:43:43.575428,192.168.1.106,GET,/dvwa/instructions.php,200,2850,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T04:44:19.575428,192.168.1.100,GET,/dvwa/vulnerabilities/xss_r/?name=John,200,2387,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,Normal,None
2026-07-04T04:45:06.575428,192.168.1.119,GET,/dvwa/about.php,302,3145,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T04:45:41.575428,192.168.1.103,GET,/dvwa/vulnerabilities/xss_s/?name=Priya,200,3521,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T04:46:50.575428,192.168.1.119,GET,/dvwa/css/main.css,200,3210,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T04:48:13.575428,192.168.1.114,GET,/dvwa/instructions.php,200,1454,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T04:49:16.575428,192.168.1.138,GET,/dvwa/vulnerabilities/xss_r/?name=Guest123,304,4057,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,Normal,None
2026-07-04T04:50:29.575428,192.168.1.113,GET,/dvwa/css/main.css,304,870,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T04:51:41.575428,192.168.1.128,GET,/dvwa/security.php,304,1119,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,Normal,None
2026-07-04T04:51:53.575428,192.168.1.135,GET,/dvwa/setup.php,304,1427,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T04:52:19.575428,192.168.1.120,GET,/dvwa/security.php,302,1882,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T04:53:38.575428,192.168.1.131,GET,/dvwa/login.php,200,655,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T04:54:41.575428,192.168.1.108,GET,/dvwa/vulnerabilities/xss_s/?name=Guest123,200,3987,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T04:55:25.575428,192.168.1.101,GET,/dvwa/about.php,200,1985,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T04:56:44.575428,192.168.1.104,GET,/dvwa/vulnerabilities/xss_r/?name=Priya,302,722,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T04:57:58.575428,192.168.1.103,GET,/dvwa/vulnerabilities/xss_s/?name=John,200,3549,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T04:58:26.575428,192.168.1.108,GET,/dvwa/vulnerabilities/sqli/?id=5&Submit=Submit,200,3292,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T04:59:19.575428,192.168.1.105,GET,/dvwa/css/main.css,200,1171,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T04:59:46.575428,192.168.1.134,GET,/dvwa/login.php,200,2024,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T04:59:51.575428,192.168.1.101,GET,/dvwa/vulnerabilities/xss_s/?name=Guest123,302,3674,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,Normal,None
2026-07-04T05:01:04.575428,192.168.1.124,GET,/dvwa/vulnerabilities/view_source.php,200,3035,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T05:01:28.575428,192.168.1.117,GET,/dvwa/js/dvwaPage.js,200,463,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T05:02:57.575428,192.168.1.126,GET,/dvwa/vulnerabilities/view_source.php,200,751,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T05:03:14.575428,192.168.1.138,GET,/dvwa/vulnerabilities/xss_s/?name=Guest123,302,598,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T05:03:50.575428,192.168.1.102,GET,/dvwa/vulnerabilities/xss_s/?name=John,304,1979,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T05:04:02.575428,192.168.1.108,GET,/dvwa/vulnerabilities/view_source.php,302,2812,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,Normal,None
2026-07-04T05:05:20.575428,192.168.1.138,GET,/dvwa/vulnerabilities/view_source.php,200,1373,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,Normal,None
2026-07-04T05:06:49.575428,192.168.1.133,GET,/dvwa/vulnerabilities/xss_r/?name=Priya,200,699,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T05:08:05.575428,192.168.1.137,GET,/dvwa/css/main.css,302,3699,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T05:09:21.575428,192.168.1.131,GET,/dvwa/vulnerabilities/sqli/?id=id=12&Submit=Submit,302,3322,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T05:10:33.575428,192.168.1.120,GET,/dvwa/vulnerabilities/xss_r/?name=John,200,3283,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T05:11:01.575428,192.168.1.134,GET,/dvwa/vulnerabilities/view_source.php,200,2663,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T05:11:24.575428,192.168.1.129,GET,/dvwa/login.php,200,3612,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T05:12:40.575428,192.168.1.133,GET,/dvwa/vulnerabilities/xss_r/?name=John,200,1865,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T05:13:27.575428,192.168.1.105,GET,/dvwa/vulnerabilities/sqli/?id=1&Submit=Submit,304,1760,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T05:13:38.575428,192.168.1.117,GET,/dvwa/css/main.css,304,523,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T05:13:52.575428,192.168.1.112,GET,/dvwa/vulnerabilities/xss_s/?name=John,200,2683,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T05:13:58.575428,192.168.1.113,GET,/dvwa/js/dvwaPage.js,200,4123,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T05:14:34.575428,192.168.1.138,GET,/dvwa/vulnerabilities/xss_r/?name=John,304,2834,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T05:15:15.575428,192.168.1.124,GET,/dvwa/login.php,302,3143,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T05:15:59.575428,192.168.1.116,GET,/dvwa/login.php,200,4017,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,Normal,None
2026-07-04T05:16:16.575428,192.168.1.130,GET,/dvwa/vulnerabilities/view_source.php,200,2763,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,Normal,None
2026-07-04T05:17:13.575428,192.168.1.102,GET,/dvwa/js/dvwaPage.js,200,332,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T05:17:51.575428,192.168.1.135,GET,/dvwa/about.php,200,1807,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T05:18:38.575428,192.168.1.114,GET,/dvwa/setup.php,200,4290,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T05:19:53.575428,192.168.1.121,GET,/dvwa/vulnerabilities/xss_s/?name=Guest123,302,4218,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,Normal,None
2026-07-04T05:20:56.575428,192.168.1.110,GET,/dvwa/instructions.php,200,4200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,Normal,None
2026-07-04T05:21:24.575428,192.168.1.134,GET,/dvwa/login.php,200,808,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T05:22:54.575428,192.168.1.103,GET,/dvwa/vulnerabilities/xss_r/?name=John,302,2095,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T05:23:07.575428,192.168.1.109,GET,/dvwa/vulnerabilities/view_source.php,304,3935,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T05:23:59.575428,192.168.1.103,GET,/dvwa/css/main.css,200,328,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T05:24:04.575428,192.168.1.134,GET,/dvwa/index.php,200,2450,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T05:25:17.575428,192.168.1.118,GET,/dvwa/login.php,302,3727,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T05:25:44.575428,192.168.1.106,GET,/dvwa/login.php,200,2174,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T05:26:13.575428,192.168.1.139,GET,/dvwa/vulnerabilities/sqli/?id=3&Submit=Submit,200,847,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,Normal,None
2026-07-04T05:27:05.575428,192.168.1.125,GET,/dvwa/setup.php,200,2050,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T05:27:48.575428,192.168.1.105,GET,/dvwa/security.php,200,3306,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T05:28:41.575428,192.168.1.135,GET,/dvwa/index.php,302,277,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T05:29:07.575428,192.168.1.105,GET,/dvwa/vulnerabilities/xss_r/?name=Guest123,200,981,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
2026-07-04T05:30:19.575428,192.168.1.102,GET,/dvwa/vulnerabilities/view_source.php,302,4095,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,Normal,None
2026-07-04T05:30:58.575428,192.168.1.102,GET,/dvwa/css/main.css,200,469,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T05:31:25.575428,192.168.1.120,GET,/dvwa/vulnerabilities/view_source.php,304,1381,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T05:32:20.575428,192.168.1.104,GET,/dvwa/instructions.php,304,2169,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,Normal,None
2026-07-04T05:33:37.575428,192.168.1.124,GET,/dvwa/vulnerabilities/xss_r/?name=Guest123,200,842,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,Normal,None
2026-07-04T05:34:46.575428,192.168.1.122,GET,/dvwa/security.php,200,2101,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,Normal,None
2026-07-04T05:35:00.575428,192.168.1.121,GET,/dvwa/vulnerabilities/sqli/?id=1&Submit=Submit,302,2439,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,Normal,None
